LSOA_code,outcome_type,crime_type,date_month,2019,2020,2021,2022
654,0,5,10,1,0,0,0
537,1,8,10,1,0,0,0
721,0,8,10,1,0,0,0
1023,0,8,10,1,0,0,0
994,1,8,10,1,0,0,0
870,0,8,10,1,0,0,0
539,0,3,10,1,0,0,0
890,1,8,10,1,0,0,0
533,0,8,10,1,0,0,0
861,1,8,10,1,0,0,0
782,1,8,10,1,0,0,0
1007,1,2,10,1,0,0,0
1161,1,4,10,1,0,0,0
931,1,8,10,1,0,0,0
931,1,8,10,1,0,0,0
620,1,2,10,1,0,0,0
633,0,8,10,1,0,0,0
625,1,2,10,1,0,0,0
839,1,8,10,1,0,0,0
917,1,2,10,1,0,0,0
918,1,2,10,1,0,0,0
961,0,7,10,1,0,0,0
942,1,2,10,1,0,0,0
942,1,3,10,1,0,0,0
993,0,8,10,1,0,0,0
934,0,8,10,1,0,0,0
1161,1,2,10,1,0,0,0
725,0,3,10,1,0,0,0
725,0,8,10,1,0,0,0
800,0,8,10,1,0,0,0
917,1,1,10,1,0,0,0
859,1,2,10,1,0,0,0
441,1,2,10,1,0,0,0
778,0,2,10,1,0,0,0
461,1,2,10,1,0,0,0
1072,0,8,10,1,0,0,0
1072,0,8,10,1,0,0,0
860,1,9,10,1,0,0,0
443,1,9,10,1,0,0,0
860,1,9,10,1,0,0,0
823,1,7,10,1,0,0,0
769,0,8,10,1,0,0,0
712,1,4,10,1,0,0,0
860,1,9,10,1,0,0,0
476,1,2,10,1,0,0,0
835,1,9,10,1,0,0,0
443,1,9,10,1,0,0,0
888,1,2,10,1,0,0,0
1037,1,2,11,1,0,0,0
809,1,8,11,1,0,0,0
489,1,8,11,1,0,0,0
717,0,8,11,1,0,0,0
536,0,8,11,1,0,0,0
908,0,8,11,1,0,0,0
769,0,8,11,1,0,0,0
1019,0,8,11,1,0,0,0
967,0,8,11,1,0,0,0
919,1,9,11,1,0,0,0
459,0,3,11,1,0,0,0
579,0,8,11,1,0,0,0
718,1,6,11,1,0,0,0
967,1,2,11,1,0,0,0
1172,0,8,11,1,0,0,0
994,0,9,11,1,0,0,0
658,0,8,11,1,0,0,0
522,0,8,11,1,0,0,0
824,1,8,11,1,0,0,0
1011,1,0,11,1,0,0,0
1009,1,1,11,1,0,0,0
693,0,9,11,1,0,0,0
1017,0,8,11,1,0,0,0
654,0,8,11,1,0,0,0
1057,1,8,11,1,0,0,0
541,0,8,11,1,0,0,0
461,1,9,11,1,0,0,0
756,1,4,11,1,0,0,0
958,0,8,11,1,0,0,0
719,0,8,11,1,0,0,0
907,0,2,11,1,0,0,0
487,0,8,11,1,0,0,0
1150,0,8,11,1,0,0,0
515,0,8,11,1,0,0,0
1172,0,8,11,1,0,0,0
1057,1,8,11,1,0,0,0
917,0,8,11,1,0,0,0
496,1,8,11,1,0,0,0
1057,1,2,11,1,0,0,0
496,0,8,11,1,0,0,0
526,0,4,11,1,0,0,0
726,0,8,11,1,0,0,0
715,1,8,11,1,0,0,0
643,0,1,11,1,0,0,0
908,0,9,11,1,0,0,0
984,0,8,11,1,0,0,0
829,0,8,11,1,0,0,0
680,1,8,11,1,0,0,0
1021,1,2,11,1,0,0,0
608,0,9,11,1,0,0,0
886,0,8,11,1,0,0,0
1038,0,0,11,1,0,0,0
1037,0,0,11,1,0,0,0
595,0,8,11,1,0,0,0
1033,0,0,11,1,0,0,0
1019,0,0,11,1,0,0,0
688,0,0,11,1,0,0,0
677,0,8,11,1,0,0,0
923,1,2,11,1,0,0,0
893,1,8,11,1,0,0,0
784,0,8,11,1,0,0,0
995,1,8,11,1,0,0,0
580,0,5,11,1,0,0,0
474,1,2,11,1,0,0,0
474,1,4,11,1,0,0,0
615,1,2,11,1,0,0,0
964,0,8,11,1,0,0,0
530,0,5,11,1,0,0,0
496,0,5,11,1,0,0,0
1057,0,8,11,1,0,0,0
534,0,8,11,1,0,0,0
627,0,8,11,1,0,0,0
605,0,9,11,1,0,0,0
1012,1,0,11,1,0,0,0
1043,0,9,11,1,0,0,0
840,0,8,11,1,0,0,0
698,0,8,11,1,0,0,0
889,0,5,11,1,0,0,0
752,0,8,11,1,0,0,0
480,0,8,11,1,0,0,0
524,0,9,11,1,0,0,0
940,0,5,11,1,0,0,0
535,0,9,11,1,0,0,0
1025,0,8,11,1,0,0,0
470,0,2,11,1,0,0,0
945,1,5,11,1,0,0,0
476,1,2,11,1,0,0,0
484,0,1,11,1,0,0,0
922,0,1,11,1,0,0,0
908,0,9,11,1,0,0,0
750,0,8,11,1,0,0,0
862,0,8,11,1,0,0,0
923,0,5,11,1,0,0,0
1091,0,5,11,1,0,0,0
576,0,1,11,1,0,0,0
998,0,9,11,1,0,0,0
608,0,9,11,1,0,0,0
831,0,8,11,1,0,0,0
443,1,1,11,1,0,0,0
712,0,8,11,1,0,0,0
921,0,3,11,1,0,0,0
1051,0,8,11,1,0,0,0
524,0,8,11,1,0,0,0
575,0,1,11,1,0,0,0
586,0,8,11,1,0,0,0
1048,0,9,11,1,0,0,0
796,0,7,11,1,0,0,0
671,0,8,11,1,0,0,0
591,0,9,11,1,0,0,0
789,0,8,11,1,0,0,0
879,0,8,11,1,0,0,0
789,0,8,11,1,0,0,0
1016,0,8,11,1,0,0,0
1079,1,7,11,1,0,0,0
994,0,4,11,1,0,0,0
428,1,9,11,1,0,0,0
1051,1,1,11,1,0,0,0
1051,1,0,11,1,0,0,0
430,1,1,11,1,0,0,0
796,0,8,11,1,0,0,0
880,1,5,11,1,0,0,0
798,0,8,11,1,0,0,0
994,0,9,11,1,0,0,0
914,1,9,11,1,0,0,0
906,0,3,11,1,0,0,0
994,0,8,11,1,0,0,0
439,0,8,11,1,0,0,0
1006,0,5,11,1,0,0,0
991,0,8,11,1,0,0,0
606,1,8,11,1,0,0,0
688,1,9,11,1,0,0,0
467,0,8,11,1,0,0,0
467,0,8,11,1,0,0,0
613,0,2,11,1,0,0,0
747,0,8,11,1,0,0,0
471,0,3,11,1,0,0,0
615,0,4,11,1,0,0,0
615,0,2,11,1,0,0,0
853,0,7,11,1,0,0,0
992,0,8,11,1,0,0,0
970,1,8,11,1,0,0,0
908,1,9,11,1,0,0,0
439,0,5,11,1,0,0,0
1054,1,8,11,1,0,0,0
651,0,9,11,1,0,0,0
676,0,5,11,1,0,0,0
778,0,5,11,1,0,0,0
994,1,8,11,1,0,0,0
1057,0,3,11,1,0,0,0
752,0,5,11,1,0,0,0
581,1,0,11,1,0,0,0
676,1,8,11,1,0,0,0
853,1,8,11,1,0,0,0
891,0,8,11,1,0,0,0
798,0,6,11,1,0,0,0
437,0,8,11,1,0,0,0
735,0,8,11,1,0,0,0
539,0,3,11,1,0,0,0
747,0,8,11,1,0,0,0
582,0,9,11,1,0,0,0
747,0,5,11,1,0,0,0
994,0,8,11,1,0,0,0
863,0,9,11,1,0,0,0
437,0,1,11,1,0,0,0
1051,0,9,11,1,0,0,0
1007,0,8,11,1,0,0,0
1021,0,1,11,1,0,0,0
592,0,8,11,1,0,0,0
660,1,7,11,1,0,0,0
933,0,8,11,1,0,0,0
717,0,8,11,1,0,0,0
984,0,8,11,1,0,0,0
1031,0,8,11,1,0,0,0
650,0,8,11,1,0,0,0
858,0,8,11,1,0,0,0
714,0,2,11,1,0,0,0
537,1,2,11,1,0,0,0
525,1,0,11,1,0,0,0
503,0,8,11,1,0,0,0
835,0,9,11,1,0,0,0
880,0,8,11,1,0,0,0
609,0,9,11,1,0,0,0
880,0,8,11,1,0,0,0
586,0,9,11,1,0,0,0
850,1,8,11,1,0,0,0
795,0,9,11,1,0,0,0
647,0,8,11,1,0,0,0
437,0,3,11,1,0,0,0
553,1,7,11,1,0,0,0
891,0,5,11,1,0,0,0
783,0,8,11,1,0,0,0
992,0,5,11,1,0,0,0
566,0,8,11,1,0,0,0
1146,0,8,11,1,0,0,0
786,1,1,11,1,0,0,0
784,1,1,11,1,0,0,0
581,0,8,11,1,0,0,0
719,1,8,11,1,0,0,0
797,1,8,11,1,0,0,0
797,1,8,11,1,0,0,0
797,1,8,11,1,0,0,0
990,0,4,11,1,0,0,0
990,0,8,11,1,0,0,0
1056,1,8,11,1,0,0,0
1056,1,8,11,1,0,0,0
891,1,5,11,1,0,0,0
478,0,5,11,1,0,0,0
18,0,9,11,1,0,0,0
714,0,8,11,1,0,0,0
714,0,8,11,1,0,0,0
515,0,8,11,1,0,0,0
908,1,9,11,1,0,0,0
925,0,8,11,1,0,0,0
873,1,8,11,1,0,0,0
1048,0,3,11,1,0,0,0
680,0,8,11,1,0,0,0
642,0,8,11,1,0,0,0
812,1,4,11,1,0,0,0
535,1,9,11,1,0,0,0
1161,1,9,11,1,0,0,0
535,1,9,11,1,0,0,0
499,0,9,11,1,0,0,0
988,0,9,11,1,0,0,0
494,0,1,11,1,0,0,0
810,0,8,11,1,0,0,0
995,0,4,11,1,0,0,0
1045,0,5,11,1,0,0,0
1009,1,8,11,1,0,0,0
490,1,7,11,1,0,0,0
993,0,1,11,1,0,0,0
811,0,8,11,1,0,0,0
891,1,2,11,1,0,0,0
725,0,8,11,1,0,0,0
533,0,8,11,1,0,0,0
471,1,2,11,1,0,0,0
643,0,9,11,1,0,0,0
120,0,3,11,1,0,0,0
801,0,1,11,1,0,0,0
120,0,3,11,1,0,0,0
531,0,8,11,1,0,0,0
630,0,9,11,1,0,0,0
578,0,8,11,1,0,0,0
993,0,5,11,1,0,0,0
663,0,8,11,1,0,0,0
453,0,8,11,1,0,0,0
891,1,9,11,1,0,0,0
1146,0,8,11,1,0,0,0
804,0,8,11,1,0,0,0
715,0,0,11,1,0,0,0
780,1,8,11,1,0,0,0
694,0,3,11,1,0,0,0
773,0,8,11,1,0,0,0
894,0,8,11,1,0,0,0
651,0,5,11,1,0,0,0
506,0,8,11,1,0,0,0
798,1,8,11,1,0,0,0
798,1,8,11,1,0,0,0
798,0,5,11,1,0,0,0
554,1,7,11,1,0,0,0
498,1,9,11,1,0,0,0
515,0,8,11,1,0,0,0
547,1,9,11,1,0,0,0
538,0,8,11,1,0,0,0
690,1,1,11,1,0,0,0
552,1,2,11,1,0,0,0
732,0,8,11,1,0,0,0
732,1,8,11,1,0,0,0
1046,1,8,11,1,0,0,0
630,0,8,11,1,0,0,0
551,1,9,11,1,0,0,0
1064,0,1,11,1,0,0,0
615,1,2,11,1,0,0,0
891,0,5,11,1,0,0,0
847,1,3,11,1,0,0,0
891,0,1,11,1,0,0,0
670,1,8,11,1,0,0,0
670,0,8,11,1,0,0,0
835,0,9,11,1,0,0,0
835,0,9,11,1,0,0,0
778,0,9,11,1,0,0,0
778,0,9,11,1,0,0,0
914,1,8,11,1,0,0,0
784,0,8,11,1,0,0,0
1046,0,8,11,1,0,0,0
443,1,9,11,1,0,0,0
443,1,2,11,1,0,0,0
768,1,8,11,1,0,0,0
708,1,2,11,1,0,0,0
688,1,5,11,1,0,0,0
988,0,9,11,1,0,0,0
993,0,6,11,1,0,0,0
538,0,8,11,1,0,0,0
470,0,5,11,1,0,0,0
470,0,5,11,1,0,0,0
1063,0,8,11,1,0,0,0
1063,0,8,11,1,0,0,0
975,1,2,11,1,0,0,0
835,0,9,11,1,0,0,0
891,0,8,11,1,0,0,0
569,1,8,11,1,0,0,0
1038,0,8,11,1,0,0,0
1046,0,8,11,1,0,0,0
551,0,7,11,1,0,0,0
672,0,8,11,1,0,0,0
1051,0,5,11,1,0,0,0
933,0,8,11,1,0,0,0
723,1,8,11,1,0,0,0
1007,0,5,11,1,0,0,0
767,0,7,11,1,0,0,0
976,0,8,11,1,0,0,0
976,0,8,11,1,0,0,0
431,0,2,11,1,0,0,0
1097,0,8,11,1,0,0,0
564,0,8,11,1,0,0,0
510,1,3,11,1,0,0,0
805,0,8,11,1,0,0,0
987,0,8,11,1,0,0,0
683,0,4,11,1,0,0,0
1035,0,8,11,1,0,0,0
866,1,5,11,1,0,0,0
835,0,9,11,1,0,0,0
810,1,2,11,1,0,0,0
564,0,8,11,1,0,0,0
601,1,2,11,1,0,0,0
749,0,8,11,1,0,0,0
649,1,2,11,1,0,0,0
1047,0,5,11,1,0,0,0
975,0,8,11,1,0,0,0
975,0,8,11,1,0,0,0
869,1,0,11,1,0,0,0
842,0,8,11,1,0,0,0
468,0,8,11,1,0,0,0
853,0,8,11,1,0,0,0
615,1,9,11,1,0,0,0
698,0,5,11,1,0,0,0
988,0,9,11,1,0,0,0
458,0,9,11,1,0,0,0
866,1,5,11,1,0,0,0
988,0,9,11,1,0,0,0
620,0,8,11,1,0,0,0
567,0,9,11,1,0,0,0
922,0,9,11,1,0,0,0
715,0,9,11,1,0,0,0
651,0,8,11,1,0,0,0
1009,0,5,11,1,0,0,0
804,1,8,11,1,0,0,0
483,0,8,11,1,0,0,0
1021,0,8,11,1,0,0,0
975,0,1,11,1,0,0,0
876,0,8,11,1,0,0,0
671,0,5,11,1,0,0,0
872,0,8,11,1,0,0,0
1009,0,8,11,1,0,0,0
674,1,5,11,1,0,0,0
510,0,8,11,1,0,0,0
1006,0,1,11,1,0,0,0
585,0,8,11,1,0,0,0
1034,1,8,11,1,0,0,0
1161,1,1,11,1,0,0,0
1001,0,8,11,1,0,0,0
1033,1,8,11,1,0,0,0
1027,0,8,11,1,0,0,0
1164,0,9,11,1,0,0,0
990,1,4,11,1,0,0,0
487,0,3,11,1,0,0,0
534,0,8,11,1,0,0,0
534,0,8,11,1,0,0,0
908,0,5,11,1,0,0,0
815,0,8,11,1,0,0,0
896,0,8,11,1,0,0,0
593,0,8,11,1,0,0,0
674,0,5,11,1,0,0,0
994,0,8,11,1,0,0,0
434,0,5,11,1,0,0,0
1015,0,8,11,1,0,0,0
887,0,8,11,1,0,0,0
933,0,8,11,1,0,0,0
514,0,8,11,1,0,0,0
780,0,8,11,1,0,0,0
957,0,8,11,1,0,0,0
993,0,9,11,1,0,0,0
925,1,8,11,1,0,0,0
925,0,8,11,1,0,0,0
984,0,9,11,1,0,0,0
474,0,8,11,1,0,0,0
481,1,8,11,1,0,0,0
470,0,9,11,1,0,0,0
891,0,9,11,1,0,0,0
891,0,9,11,1,0,0,0
671,1,8,11,1,0,0,0
994,0,1,11,1,0,0,0
1007,0,8,11,1,0,0,0
676,0,3,11,1,0,0,0
1012,1,3,11,1,0,0,0
891,0,8,11,1,0,0,0
894,0,8,11,1,0,0,0
964,0,0,11,1,0,0,0
1000,0,8,11,1,0,0,0
983,0,7,11,1,0,0,0
734,0,8,11,1,0,0,0
960,0,0,11,1,0,0,0
795,0,8,11,1,0,0,0
476,0,9,11,1,0,0,0
1146,0,8,11,1,0,0,0
591,0,9,11,1,0,0,0
645,0,5,11,1,0,0,0
546,0,9,11,1,0,0,0
977,0,1,11,1,0,0,0
497,0,1,11,1,0,0,0
994,0,8,11,1,0,0,0
821,0,8,11,1,0,0,0
1088,0,9,11,1,0,0,0
794,0,5,11,1,0,0,0
521,0,8,11,1,0,0,0
995,1,9,11,1,0,0,0
724,0,8,11,1,0,0,0
1002,0,2,11,1,0,0,0
1002,0,4,11,1,0,0,0
1057,0,7,11,1,0,0,0
840,0,8,11,1,0,0,0
1012,0,8,11,1,0,0,0
908,1,7,11,1,0,0,0
358,0,8,11,1,0,0,0
792,0,9,11,1,0,0,0
1054,0,8,11,1,0,0,0
1064,0,8,11,1,0,0,0
959,0,7,11,1,0,0,0
712,0,7,11,1,0,0,0
676,0,9,11,1,0,0,0
1007,0,5,11,1,0,0,0
791,0,8,11,1,0,0,0
830,0,8,11,1,0,0,0
858,0,8,11,1,0,0,0
914,0,1,11,1,0,0,0
738,0,8,11,1,0,0,0
483,0,9,11,1,0,0,0
952,0,7,11,1,0,0,0
891,1,5,11,1,0,0,0
538,0,8,11,1,0,0,0
515,0,8,11,1,0,0,0
817,0,8,11,1,0,0,0
817,0,8,11,1,0,0,0
891,1,8,11,1,0,0,0
908,0,8,11,1,0,0,0
891,1,8,11,1,0,0,0
996,1,9,11,1,0,0,0
891,1,8,11,1,0,0,0
547,1,9,11,1,0,0,0
547,1,9,11,1,0,0,0
676,1,5,11,1,0,0,0
576,0,9,11,1,0,0,0
576,0,9,11,1,0,0,0
905,0,8,11,1,0,0,0
891,0,8,11,1,0,0,0
615,0,3,11,1,0,0,0
449,1,9,11,1,0,0,0
902,0,8,11,1,0,0,0
1038,0,5,11,1,0,0,0
891,0,5,11,1,0,0,0
624,1,9,11,1,0,0,0
536,0,8,11,1,0,0,0
436,0,8,11,1,0,0,0
561,0,9,11,1,0,0,0
705,0,8,11,1,0,0,0
884,0,8,11,1,0,0,0
919,0,8,11,1,0,0,0
538,0,8,11,1,0,0,0
993,0,8,11,1,0,0,0
964,0,5,11,1,0,0,0
998,0,5,11,1,0,0,0
536,0,8,11,1,0,0,0
484,0,5,11,1,0,0,0
890,0,0,11,1,0,0,0
1051,0,9,11,1,0,0,0
993,0,8,11,1,0,0,0
495,0,5,11,1,0,0,0
923,0,3,11,1,0,0,0
437,0,6,11,1,0,0,0
615,0,5,11,1,0,0,0
1008,0,9,11,1,0,0,0
612,0,8,11,1,0,0,0
618,0,8,11,1,0,0,0
933,0,9,11,1,0,0,0
1073,0,8,11,1,0,0,0
1050,0,8,11,1,0,0,0
985,1,2,11,1,0,0,0
1050,0,9,11,1,0,0,0
705,0,8,11,1,0,0,0
587,0,9,11,1,0,0,0
1048,0,8,11,1,0,0,0
1068,0,9,11,1,0,0,0
891,0,9,11,1,0,0,0
1085,0,3,11,1,0,0,0
837,0,7,11,1,0,0,0
965,1,1,11,1,0,0,0
584,0,8,11,1,0,0,0
546,0,5,11,1,0,0,0
641,0,8,11,1,0,0,0
487,0,5,11,1,0,0,0
688,0,8,11,1,0,0,0
860,0,9,11,1,0,0,0
916,0,8,11,1,0,0,0
1163,0,5,11,1,0,0,0
546,0,5,11,1,0,0,0
994,0,8,11,1,0,0,0
891,0,8,11,1,0,0,0
750,0,8,11,1,0,0,0
750,1,1,11,1,0,0,0
750,0,8,11,1,0,0,0
465,0,4,11,1,0,0,0
691,0,8,11,1,0,0,0
750,0,0,11,1,0,0,0
994,0,8,11,1,0,0,0
690,0,5,11,1,0,0,0
860,1,8,11,1,0,0,0
574,0,1,11,1,0,0,0
817,0,6,11,1,0,0,0
941,1,1,11,1,0,0,0
874,1,9,11,1,0,0,0
833,1,7,11,1,0,0,0
860,0,9,11,1,0,0,0
448,0,8,11,1,0,0,0
1017,1,5,11,1,0,0,0
994,0,8,11,1,0,0,0
895,0,8,11,1,0,0,0
1032,0,8,11,1,0,0,0
990,0,8,11,1,0,0,0
826,0,3,11,1,0,0,0
826,1,8,11,1,0,0,0
826,0,1,11,1,0,0,0
826,0,7,11,1,0,0,0
870,0,9,11,1,0,0,0
607,0,9,11,1,0,0,0
826,0,8,11,1,0,0,0
1078,0,8,11,1,0,0,0
826,0,1,11,1,0,0,0
626,0,8,11,1,0,0,0
714,0,8,11,1,0,0,0
451,0,1,11,1,0,0,0
970,0,8,11,1,0,0,0
1088,0,9,11,1,0,0,0
845,0,8,11,1,0,0,0
1019,0,8,11,1,0,0,0
993,0,5,11,1,0,0,0
649,0,8,11,1,0,0,0
468,1,9,11,1,0,0,0
1053,0,8,11,1,0,0,0
998,0,0,11,1,0,0,0
1033,0,8,11,1,0,0,0
907,1,9,11,1,0,0,0
582,0,8,11,1,0,0,0
994,0,5,11,1,0,0,0
907,0,5,11,1,0,0,0
794,0,8,11,1,0,0,0
908,0,5,11,1,0,0,0
691,0,8,11,1,0,0,0
990,0,5,11,1,0,0,0
994,0,8,11,1,0,0,0
1011,0,9,11,1,0,0,0
997,0,8,11,1,0,0,0
654,0,9,11,1,0,0,0
710,0,8,11,1,0,0,0
823,0,8,11,1,0,0,0
1024,0,8,11,1,0,0,0
1165,1,2,11,1,0,0,0
587,1,8,11,1,0,0,0
964,0,5,11,1,0,0,0
951,0,8,11,1,0,0,0
1054,0,8,11,1,0,0,0
520,0,8,11,1,0,0,0
566,0,9,11,1,0,0,0
891,1,9,11,1,0,0,0
654,0,9,11,1,0,0,0
729,0,5,11,1,0,0,0
672,0,1,11,1,0,0,0
535,1,1,11,1,0,0,0
1011,1,8,11,1,0,0,0
552,1,3,11,1,0,0,0
535,1,8,11,1,0,0,0
672,0,1,11,1,0,0,0
458,1,8,11,1,0,0,0
727,0,8,11,1,0,0,0
566,1,9,11,1,0,0,0
1072,0,5,11,1,0,0,0
676,0,9,11,1,0,0,0
468,0,8,11,1,0,0,0
1075,0,8,11,1,0,0,0
449,1,9,11,1,0,0,0
860,1,9,11,1,0,0,0
436,1,0,11,1,0,0,0
618,0,5,11,1,0,0,0
449,1,9,11,1,0,0,0
1019,1,7,11,1,0,0,0
449,1,9,11,1,0,0,0
727,0,8,11,1,0,0,0
993,0,8,11,1,0,0,0
727,0,4,11,1,0,0,0
1075,0,5,11,1,0,0,0
994,0,8,11,1,0,0,0
1079,0,8,11,1,0,0,0
909,0,8,11,1,0,0,0
533,0,5,11,1,0,0,0
651,1,8,11,1,0,0,0
994,0,8,11,1,0,0,0
524,1,9,11,1,0,0,0
1051,1,9,11,1,0,0,0
524,1,9,11,1,0,0,0
557,0,9,11,1,0,0,0
1024,0,8,11,1,0,0,0
520,0,8,11,1,0,0,0
557,0,9,11,1,0,0,0
537,0,8,11,1,0,0,0
767,1,8,11,1,0,0,0
483,0,5,11,1,0,0,0
518,0,8,11,1,0,0,0
574,0,8,11,1,0,0,0
715,0,9,11,1,0,0,0
889,1,5,11,1,0,0,0
993,0,8,11,1,0,0,0
941,0,8,11,1,0,0,0
993,1,9,11,1,0,0,0
435,0,0,11,1,0,0,0
1030,0,7,11,1,0,0,0
715,0,5,11,1,0,0,0
483,1,9,11,1,0,0,0
1039,0,9,11,1,0,0,0
1031,0,7,11,1,0,0,0
440,0,8,11,1,0,0,0
1038,0,9,11,1,0,0,0
648,0,8,11,1,0,0,0
753,0,8,11,1,0,0,0
723,1,5,11,1,0,0,0
618,0,8,11,1,0,0,0
1072,0,5,11,1,0,0,0
1037,0,8,11,1,0,0,0
779,0,8,11,1,0,0,0
899,0,8,11,1,0,0,0
627,0,9,11,1,0,0,0
1161,1,1,11,1,0,0,0
993,1,9,11,1,0,0,0
1150,0,8,11,1,0,0,0
663,0,8,11,1,0,0,0
1054,0,8,11,1,0,0,0
575,0,3,11,1,0,0,0
1161,0,9,11,1,0,0,0
615,0,8,11,1,0,0,0
476,0,8,11,1,0,0,0
535,0,8,11,1,0,0,0
658,1,2,11,1,0,0,0
1075,0,8,11,1,0,0,0
1012,0,8,11,1,0,0,0
850,0,8,11,1,0,0,0
498,1,8,11,1,0,0,0
850,0,8,11,1,0,0,0
1075,0,5,11,1,0,0,0
1161,0,5,11,1,0,0,0
570,0,1,11,1,0,0,0
1150,0,8,11,1,0,0,0
552,1,8,11,1,0,0,0
624,0,8,11,1,0,0,0
911,0,8,11,1,0,0,0
917,1,3,11,1,0,0,0
470,0,8,11,1,0,0,0
911,0,8,11,1,0,0,0
1048,0,9,11,1,0,0,0
1075,0,8,11,1,0,0,0
692,0,8,11,1,0,0,0
640,0,1,11,1,0,0,0
1038,0,8,11,1,0,0,0
648,0,8,11,1,0,0,0
471,1,2,11,1,0,0,0
459,1,2,11,1,0,0,0
938,0,8,11,1,0,0,0
443,0,9,11,1,0,0,0
475,1,5,11,1,0,0,0
994,1,9,11,1,0,0,0
1030,0,7,11,1,0,0,0
459,1,3,11,1,0,0,0
918,0,8,11,1,0,0,0
475,1,5,11,1,0,0,0
921,0,8,11,1,0,0,0
475,1,5,11,1,0,0,0
932,0,5,11,1,0,0,0
1021,0,8,11,1,0,0,0
806,0,1,11,1,0,0,0
1071,0,3,11,1,0,0,0
551,1,8,11,1,0,0,0
1057,0,5,11,1,0,0,0
536,0,8,11,1,0,0,0
993,0,9,11,1,0,0,0
706,0,8,11,1,0,0,0
694,0,8,11,1,0,0,0
1057,0,8,11,1,0,0,0
1021,0,2,11,1,0,0,0
1021,0,2,11,1,0,0,0
747,0,8,11,1,0,0,0
485,0,8,11,1,0,0,0
682,0,8,11,1,0,0,0
927,1,8,11,1,0,0,0
758,1,8,11,1,0,0,0
1152,0,5,11,1,0,0,0
570,0,1,11,1,0,0,0
766,1,3,11,1,0,0,0
719,1,8,11,1,0,0,0
599,0,5,11,1,0,0,0
757,0,8,11,1,0,0,0
994,0,8,11,1,0,0,0
817,0,8,11,1,0,0,0
958,0,9,11,1,0,0,0
470,0,1,11,1,0,0,0
578,1,9,11,1,0,0,0
671,0,5,11,1,0,0,0
522,0,8,11,1,0,0,0
934,0,8,11,1,0,0,0
1082,0,8,11,1,0,0,0
891,0,8,11,1,0,0,0
1021,0,8,11,1,0,0,0
1053,0,8,11,1,0,0,0
698,1,5,11,1,0,0,0
1053,0,5,11,1,0,0,0
535,0,5,11,1,0,0,0
1075,0,9,11,1,0,0,0
914,0,8,11,1,0,0,0
1146,0,8,11,1,0,0,0
994,1,2,11,1,0,0,0
491,0,8,11,1,0,0,0
1053,1,9,11,1,0,0,0
768,0,5,11,1,0,0,0
1064,0,8,11,1,0,0,0
1051,0,8,11,1,0,0,0
1067,0,8,11,1,0,0,0
1075,0,8,11,1,0,0,0
1150,0,8,11,1,0,0,0
752,0,8,11,1,0,0,0
485,1,7,11,1,0,0,0
1031,0,8,11,1,0,0,0
566,0,9,11,1,0,0,0
606,0,8,11,1,0,0,0
1017,0,6,11,1,0,0,0
934,0,7,11,1,0,0,0
438,0,8,11,1,0,0,0
750,0,8,11,1,0,0,0
718,0,8,11,1,0,0,0
804,0,8,11,1,0,0,0
786,1,8,11,1,0,0,0
804,0,5,11,1,0,0,0
988,0,5,11,1,0,0,0
903,0,8,11,1,0,0,0
680,0,8,11,1,0,0,0
1055,0,8,11,1,0,0,0
638,0,8,11,1,0,0,0
823,0,8,11,1,0,0,0
618,0,8,11,1,0,0,0
495,0,5,11,1,0,0,0
908,0,8,11,1,0,0,0
638,0,8,11,1,0,0,0
536,1,2,11,1,0,0,0
1088,0,5,11,1,0,0,0
728,0,8,11,1,0,0,0
869,0,8,11,1,0,0,0
674,0,8,11,1,0,0,0
614,0,9,11,1,0,0,0
591,0,8,11,1,0,0,0
1082,1,5,11,1,0,0,0
583,0,8,11,1,0,0,0
814,0,1,11,1,0,0,0
458,0,9,11,1,0,0,0
484,1,2,11,1,0,0,0
854,0,8,11,1,0,0,0
801,0,8,11,1,0,0,0
919,1,9,11,1,0,0,0
671,0,5,11,1,0,0,0
908,0,8,11,1,0,0,0
591,0,5,11,1,0,0,0
1059,0,8,11,1,0,0,0
979,0,8,11,1,0,0,0
542,0,8,11,1,0,0,0
994,0,8,11,1,0,0,0
993,1,9,11,1,0,0,0
535,0,9,11,1,0,0,0
472,0,5,11,1,0,0,0
668,0,8,11,1,0,0,0
439,1,9,11,1,0,0,0
439,1,8,11,1,0,0,0
680,0,9,11,1,0,0,0
1009,1,9,11,1,0,0,0
1037,0,5,11,1,0,0,0
464,1,2,11,1,0,0,0
1161,0,9,11,1,0,0,0
1010,0,8,11,1,0,0,0
1053,0,9,11,1,0,0,0
894,0,8,11,1,0,0,0
999,0,8,11,1,0,0,0
570,0,8,11,1,0,0,0
999,0,8,11,1,0,0,0
695,0,9,11,1,0,0,0
1057,0,8,11,1,0,0,0
525,0,8,11,1,0,0,0
860,0,2,11,1,0,0,0
784,0,8,11,1,0,0,0
853,0,8,11,1,0,0,0
524,0,8,11,1,0,0,0
981,0,5,11,1,0,0,0
674,1,8,11,1,0,0,0
536,0,8,11,1,0,0,0
853,0,8,11,1,0,0,0
883,1,9,11,1,0,0,0
669,1,1,11,1,0,0,0
656,0,2,11,1,0,0,0
670,1,1,11,1,0,0,0
574,0,5,11,1,0,0,0
891,0,9,11,1,0,0,0
1165,0,8,11,1,0,0,0
471,0,8,11,1,0,0,0
